att1,att2,att3,att4,class
0.462987,0.865939,0.658144,0.122935,0
0.117524,0.309819,0.324477,0.574425,1
0.697695,0.751518,0.56555,0.600966,0
0.236822,0.614133,0.722388,0.999446,1
0.401669,0.538743,0.559006,0.914344,0
0.762123,0.542926,0.146022,0.016965,1
0.062706,0.842638,0.470724,0.665377,0
0.738276,0.66661,0.092125,0.254637,1
0.020736,0.748366,0.05037,0.351881,0
0.668353,0.303638,0.13243,0.894372,1
0.63141,0.725814,0.852803,0.122034,0
0.229579,0.143472,0.611186,0.18901,1
0.393343,0.544225,0.91225,0.681872,0
0.410223,0.192267,0.493998,0.274542,1
0.993686,0.693587,0.164025,0.265037,0
0.8545,0.659819,0.505683,0.06196,1
0.604476,0.616253,0.781345,0.976055,0
0.565477,0.207774,0.057485,0.471008,1
0.676833,0.732189,0.567358,0.514525,0
0.839916,0.478759,0.111834,0.326404,1
0.041062,0.676047,0.109005,0.00313,0
0.439123,0.086514,0.764322,0.010609,1
0.154159,0.927131,0.126075,0.385262,0
0.922002,0.241542,0.187471,0.301988,1
0.569489,0.732917,0.184328,0.304494,0
0.423555,0.011935,0.942816,0.428844,1
0.550524,0.99285,0.991097,0.395801,0
0.208864,0.170424,0.266867,0.039838,1
0.316422,0.724792,0.44411,0.657837,0
0.349498,0.16995,0.885465,0.33965,1
0.523134,0.211406,0.414805,0.680415,0
0.233671,0.082127,0.242953,0.296259,1
0.91557,0.804022,0.545893,0.869329,0
0.728318,0.325735,0.86758,0.096775,1
0.813058,0.840483,0.903839,0.498542,0
0.834245,0.094635,0.091975,0.773964,1
0.379258,0.394029,0.355815,0.447168,0
0.974471,0.434627,0.853225,0.769326,1
0.493429,0.686711,0.446011,0.054981,0
0.466848,0.179056,0.756165,0.291463,1
0.394773,0.737165,0.515152,0.517932,0
0.067744,0.60993,0.961384,0.329854,1
0.428212,0.678044,0.295108,0.296406,0
0.352056,0.445703,0.789106,0.036831,1
0.483439,0.875726,0.09383,0.870758,0
0.115022,0.103413,0.115472,0.804697,1
0.69942,0.873673,0.436026,0.969106,0
0.407822,0.294939,0.961756,0.789483,1
0.255191,0.786211,0.27791,0.565939,0
0.778906,0.390761,0.996998,0.412785,1
0.504585,0.471437,0.367617,0.630207,0
0.003155,0.162058,0.690517,0.27277,1
0.582014,0.934223,0.790632,0.505559,0
0.684709,0.390558,0.40032,0.054543,1
0.610658,0.603058,0.924555,0.746562,0
0.092563,0.626669,0.134883,0.07569,1
0.253212,0.746178,0.790473,0.036255,0
0.082802,0.675688,0.311087,0.546681,1
0.582754,0.649888,0.083942,0.619538,0
0.173049,0.086206,0.157721,0.277585,1
0.374655,0.523638,0.168015,0.657841,0
0.03161,0.222908,0.060818,0.514012,1
0.750079,0.878659,0.897767,0.056489,0
0.313353,0.275475,0.512468,0.869933,1
0.424227,0.549727,0.011943,0.508263,0
0.823785,0.566811,0.163098,0.332587,1
0.439176,0.881321,0.122672,0.537297,0
0.277416,0.144614,0.942255,0.972899,1
0.275398,0.986406,0.906525,0.280178,0
0.432501,0.226596,0.048374,0.108976,1
0.6748,0.99148,0.7607,0.761007,0
0.819727,0.473453,0.531968,0.289929,1
0.615016,0.388479,0.328772,0.896089,0
0.086954,0.029333,0.091394,0.506942,1
0.958689,0.892628,0.840776,0.477355,0
0.184712,0.599732,0.328138,0.903198,1
0.435634,0.955659,0.648109,0.355161,0
0.505673,0.03986,0.452298,0.849131,1
0.272261,0.702717,0.37352,0.032271,0
0.266798,0.129375,0.734276,0.461618,1
0.414895,0.358888,0.598752,0.508921,0
0.718449,0.30252,0.773009,0.243531,1
0.50282,0.960432,0.4333,0.233693,0
0.92299,0.527445,0.195506,0.094149,1
0.517015,0.296835,0.954302,0.561354,0
0.959062,0.17044,0.053583,0.430434,1
0.382474,0.701015,0.954212,0.46253,0
0.641333,0.048855,0.370739,0.977003,1
0.498296,0.414926,0.385366,0.736471,0
0.661238,0.238745,0.226392,0.872109,1
0.416652,0.989524,0.69339,0.698627,0
0.075028,0.042328,0.558716,0.665517,1
0.479404,0.898356,0.051426,0.930569,0
0.872644,0.424053,0.534102,0.049229,1
0.462958,0.898034,0.980173,0.965729,0
0.227367,0.175282,0.012617,0.090573,1
0.07451,0.753834,0.198848,0.470472,0
0.767711,0.734863,0.434451,0.66207,1
0.518033,0.886375,0.627346,0.033033,0
0.503584,0.094515,0.794871,0.448175,1
0.217515,0.946418,0.363735,0.086651,0
0.127252,0.51286,0.37969,0.127712,1
0.63934,0.596018,0.229785,0.51785,0
0.249947,0.094642,0.679928,0.264522,1
0.353269,0.925585,0.001708,0.015808,0
0.152192,0.551049,0.772412,0.483631,1
0.985666,0.877798,0.514614,0.681042,0
0.4633,0.216443,0.93028,0.492941,1
0.363034,0.79383,0.12123,0.140103,0
0.843435,0.281912,0.488511,0.926733,1
0.531178,0.866623,0.812571,0.051096,0
0.775046,0.17478,0.10417,0.726564,1
0.017125,0.740408,0.074515,0.92847,0
0.041832,0.456576,0.674233,0.875168,1
0.819618,0.987566,0.962326,0.031477,0
0.2565,0.589189,0.851419,0.621373,1
0.760474,0.820251,0.290548,0.756522,0
0.143807,0.250632,0.993142,0.169762,1
0.11984,0.824799,0.513612,0.723631,0
0.42022,0.135919,0.485044,0.565575,1
0.742873,0.7122,0.789168,0.232096,0
0.744372,0.597743,0.046728,0.635968,1
0.018992,0.704823,0.558045,0.109994,0
0.260018,0.197386,0.303035,0.56305,1
0.604136,0.993896,0.479336,0.046241,0
0.718615,0.238246,0.718509,0.340044,1
0.421726,0.546337,0.521221,0.817935,0
0.210908,0.087703,0.114038,0.095358,1
0.602573,0.594055,0.967287,0.72698,0
0.756339,0.572637,0.645356,0.911811,1
0.694698,0.726827,0.976869,0.266336,0
0.684743,0.083036,0.514105,0.544069,1
0.671289,0.832711,0.954526,0.732594,0
0.58171,0.093309,0.233017,0.907714,1
0.49985,0.578551,0.999441,0.33492,0
0.014311,0.529088,0.265283,0.406047,1
0.961564,0.976322,0.815321,0.483987,0
0.86631,0.735935,0.229422,0.498644,1
0.495807,0.413295,0.89203,0.181492,0
0.920096,0.508502,0.799061,0.971902,1
0.54313,0.352433,0.833773,0.747272,0
0.45587,0.035331,0.904795,0.609744,1
0.986877,0.745943,0.365417,0.366839,0
0.046126,0.2318,0.015188,0.298845,1
0.950411,0.925373,0.645517,0.070723,0
0.06111,0.010224,0.173831,0.316581,1
0.477779,0.474166,0.319478,0.834413,0
0.069353,0.335595,0.044606,0.310826,1
0.641471,0.864343,0.753448,0.562262,0
0.90993,0.208213,0.599454,0.343301,1
0.374519,0.861972,0.82883,0.33902,0
0.218023,0.463567,0.139826,0.597092,1
0.99623,0.888489,0.118028,0.864173,0
0.872451,0.565759,0.13103,0.656188,1
0.813288,0.838587,0.472026,0.872167,0
0.59378,0.197107,0.387481,0.432633,1
0.065085,0.920246,0.988384,0.722328,0
0.683629,0.019636,0.143913,0.962942,1
0.859003,0.806931,0.541136,0.369097,0
0.169353,0.026474,0.138135,0.994892,1
0.302435,0.733418,0.647209,0.347969,0
0.188762,0.340284,0.658945,0.718161,1
0.316338,0.927499,0.022382,0.630561,0
0.884646,0.341944,0.18023,0.451602,1
0.800659,0.795777,0.12558,0.713326,0
0.306427,0.026743,0.93837,0.857352,1
0.178302,0.942926,0.747311,0.013974,0
0.990002,0.041558,0.424664,0.537658,1
0.413582,0.370567,0.744496,0.39725,0
0.897933,0.592654,0.582945,0.292831,1
0.40734,0.779903,0.649508,0.669358,0
0.204475,0.611838,0.213699,0.472121,1
0.342317,0.853373,0.663133,0.232765,0
0.333194,0.105308,0.618194,0.268935,1
0.333311,0.638306,0.781362,0.638684,0
0.146371,0.479206,0.448428,0.044326,1
0.505058,0.705715,0.609806,0.579997,0
0.263301,0.406307,0.571125,0.610127,1
0.280359,0.965253,0.577522,0.039679,0
0.886571,0.340573,0.047412,0.366961,1
0.895368,0.843236,0.678204,0.471997,0
0.893869,0.04073,0.595993,0.187587,1
0.3563,0.723787,0.503002,0.623705,0
0.866145,0.380623,0.517696,0.008971,1
0.994455,0.984133,0.897156,0.418182,0
0.089441,0.537977,0.138402,0.676248,1
0.684417,0.873901,0.825671,0.415085,0
0.703299,0.102161,0.786245,0.144641,1
0.238025,0.820783,0.612097,0.536452,0
0.018022,0.237387,0.585967,0.151991,1
0.270479,0.87153,0.972566,0.459666,0
0.103883,0.658711,0.879093,0.432622,1
0.057979,0.820619,0.524867,0.280539,0
0.153128,0.13046,0.981418,0.434171,1
0.630316,0.401432,0.290034,0.230097,0
0.685592,0.252391,0.494863,0.02441,1
0.612604,0.611105,0.236774,0.595948,0
0.855162,0.341966,0.752396,0.833382,1
0.485317,0.346679,0.67858,0.164765,0
0.920923,0.482431,0.748647,0.069041,1
0.124724,0.85564,0.404388,0.949638,0
0.073604,0.060477,0.263254,0.44886,1
0.862203,0.872859,0.577466,0.551084,0
0.29982,0.035907,0.852225,0.253902,1
0.721412,0.943458,0.356529,0.63993,0
0.485016,0.01338,0.61845,0.943187,1
0.694121,0.591638,0.831078,0.786526,0
0.821296,0.410926,0.538158,0.026538,1
0.913308,0.964864,0.33021,0.392722,0
0.888719,0.567613,0.417746,0.107413,1
0.479226,0.86413,0.676446,0.56691,0
0.23623,0.382187,0.544,0.880217,1
0.55056,0.992118,0.418533,0.111264,0
0.98668,0.528929,0.715468,0.88065,1
0.541624,0.741459,0.032181,0.006295,0
0.752519,0.193915,0.447006,0.341391,1
0.50287,0.930221,0.311717,0.65323,0
0.010721,0.329729,0.30585,0.139953,1
0.447799,0.815595,0.435401,0.301033,0
0.256328,0.619031,0.37934,0.075527,1
0.379537,0.525452,0.664786,0.410348,0
0.349352,0.397939,0.820766,0.86957,1
0.341805,0.654738,0.476027,0.33074,0
0.180906,0.069918,0.860795,0.704052,1
0.568416,0.789254,0.489404,0.233217,0
0.815586,0.638446,0.176601,0.816909,1
0.861672,0.812897,0.905724,0.593011,0
0.014738,0.048628,0.745879,0.158835,1
0.272914,0.710382,0.094646,0.32385,0
0.77411,0.227992,0.023324,0.121378,1
0.91146,0.843283,0.772303,0.135532,0
0.705473,0.235714,0.356906,0.951507,1
0.444482,0.724149,0.938786,0.054395,0
0.788431,0.584919,0.383269,0.216132,1
0.822458,0.946121,0.754499,0.110508,0
0.925278,0.295653,0.03774,0.113891,1
0.44741,0.94218,0.262284,0.869052,0
0.56197,0.225948,0.488116,0.469651,1
0.405961,0.459466,0.227902,0.363415,0
0.69799,0.324717,0.508772,0.281689,1
0.999332,0.838207,0.382253,0.944329,0
0.342649,0.243021,0.837631,0.666647,1
0.641419,0.64851,0.266993,0.290627,0
0.053828,0.144707,0.033496,0.735981,1
0.55168,0.661509,0.347225,0.889681,0
0.781,0.03681,0.496032,0.209312,1
0.316371,0.762051,0.199373,0.649317,0
0.54169,0.126977,0.80337,0.423028,1
0.910416,0.727836,0.080414,0.89142,0
0.897973,0.558185,0.659354,0.9525,1
0.531243,0.794543,0.400441,0.600774,0
0.013509,0.325342,0.58996,0.014622,1
0.824483,0.902824,0.769089,0.243157,0
0.324207,0.257967,0.250654,0.865864,1
0.809956,0.962135,0.864887,0.577004,0
0.770602,0.099193,0.492348,0.508562,1
0.490817,0.290496,0.443597,0.216825,0
0.603942,0.18348,0.644397,0.198099,1
0.118204,0.888801,0.646878,0.851525,0
0.208583,0.504614,0.709266,0.253656,1
0.630109,0.716494,0.288611,0.657737,0
0.974216,0.331057,0.945273,0.279397,1
0.055409,0.823385,0.866565,0.691335,0
0.894315,0.065426,0.614874,0.31553,1
0.633622,0.741126,0.090054,0.482025,0
0.365624,0.327507,0.51895,0.182656,1
0.705979,0.953691,0.439631,0.180069,0
0.876176,0.48415,0.259347,0.970096,1
0.939547,0.790855,0.820363,0.325285,0
0.816002,0.426959,0.298827,0.322998,1
0.994068,0.97857,0.282125,0.87057,0
0.82,0.007526,0.431323,0.82903,1
0.391914,0.484535,0.750445,0.017231,0
0.04338,0.329,0.733262,0.510089,1
0.521129,0.258628,0.879329,0.689329,0
0.991948,0.089212,0.967527,0.595615,1
0.4493,0.808962,0.757609,0.102891,0
0.159301,0.511772,0.420755,0.39794,1
0.518253,0.906637,0.553843,0.184505,0
0.414862,0.18198,0.985678,0.328185,1
0.556608,0.41115,0.890707,0.899089,0
0.669974,0.111209,0.417428,0.828373,1
0.602613,0.442259,0.31048,0.721971,0
0.137416,0.126368,0.839102,0.157733,1
0.104422,0.752001,0.15966,0.588078,0
0.938057,0.252091,0.648447,0.197992,1
0.310677,0.598956,0.096915,0.525282,0
0.694973,0.578862,0.566947,0.028642,1
0.485026,0.864271,0.030836,0.550473,0
0.158051,0.762483,0.142788,0.777046,1
0.443794,0.928395,0.357309,0.224437,0
0.091908,0.164406,0.769757,0.682692,1
0.527947,0.985267,0.575125,0.785375,0
0.831563,0.369598,0.738563,0.795814,1
0.972222,0.63384,0.539775,0.217497,0
0.268701,0.140446,0.964828,0.478961,1
0.300331,0.925658,0.413809,0.772177,0
0.812522,0.410679,0.456872,0.73687,1
0.589097,0.363751,0.268911,0.529512,0
0.323277,0.322155,0.785834,0.575685,1
0.363695,0.915689,0.829665,0.867066,0
0.717218,0.336367,0.379202,0.109525,1
0.873217,0.938608,0.267356,0.974155,0
0.125429,0.394692,0.440984,0.01879,1
0.3689,0.439115,0.361559,0.022866,0
0.347698,0.142104,0.904957,0.408126,1
0.035363,0.670114,0.385879,0.476115,0
0.002664,0.243872,0.687469,0.558223,1
0.297753,0.90596,0.047166,0.992104,0
0.3172,0.026105,0.7801,0.71801,1
0.562668,0.986021,0.735951,0.377808,0
0.123873,0.699466,0.670866,0.359317,1
0.337418,0.706002,0.648262,0.633887,0
0.125245,0.029967,0.515835,0.989004,1
0.852825,0.93623,0.951323,0.794371,0
0.187215,0.107395,0.949047,0.311176,1
0.942912,0.847554,0.915892,0.235214,0
0.359647,0.200869,0.171361,0.326829,1
0.854615,0.829679,0.045132,0.840225,0
0.430198,0.050009,0.506041,0.235411,1
0.612126,0.499029,0.797207,0.172073,0
0.08966,0.484489,0.508177,0.323638,1
0.95676,0.89125,0.625314,0.10955,0
0.90057,0.22624,0.277384,0.905217,1
0.007557,0.609352,0.131948,0.881457,0
0.804895,0.477846,0.750081,0.735381,1
0.223009,0.815076,0.772556,0.000995,0
0.919408,0.51747,0.906132,0.992564,1
0.093489,0.753595,0.654224,0.815258,0
0.341377,0.248933,0.109091,0.880822,1
0.329617,0.609642,0.60478,0.155371,0
0.103016,0.252518,0.353159,0.577424,1
0.462304,0.535977,0.40388,0.897451,0
0.146487,0.357129,0.658196,0.750217,1
0.66783,0.794557,0.719754,0.906378,0
0.805717,0.408285,0.638373,0.5888,1
0.808339,0.810707,0.059193,0.960574,0
0.491002,0.184196,0.664516,0.074038,1
0.562598,0.876978,0.334741,0.444859,0
0.87881,0.72908,0.651139,0.54783,1
0.96643,0.67178,0.658307,0.372071,0
0.079668,0.526872,0.72484,0.870216,1
0.497312,0.416963,0.832379,0.450802,0
0.893399,0.022039,0.877266,0.680183,1
0.5458,0.98763,0.4625,0.048428,0
0.359636,0.024257,0.974915,0.423157,1
0.888395,0.785349,0.776992,0.294969,0
0.885529,0.340121,0.421699,0.540558,1
0.570184,0.534933,0.974065,0.292009,0
0.601691,0.198691,0.716522,0.061336,1
0.528615,0.212094,0.813233,0.863489,0
0.556872,0.177959,0.085438,0.093431,1
0.617597,0.621497,0.840552,0.098028,0
0.256141,0.544244,0.887143,0.712278,1
0.357698,0.443167,0.677896,0.747674,0
0.913236,0.686514,0.850724,0.901638,1
0.48714,0.985075,0.991355,0.819152,0
0.601576,0.220864,0.507095,0.497816,1
0.068171,0.858306,0.774734,0.997447,0
0.319195,0.484714,0.948476,0.513948,1
0.706317,0.930714,0.322799,0.338379,0
0.85107,0.195613,0.891511,0.674756,1
0.534482,0.251371,0.350708,0.466898,0
0.859447,0.438562,0.384607,0.9246,1
0.573648,0.643441,0.774726,0.726836,0
0.014418,0.510322,0.601353,0.236734,1
0.247175,0.76385,0.366853,0.359935,0
0.313869,0.312264,0.531634,0.032104,1
0.249374,0.909764,0.459733,0.889185,0
0.320667,0.271012,0.732821,0.820984,1
0.292834,0.987447,0.025839,0.35106,0
0.868951,0.217022,0.963134,0.803404,1
0.502357,0.385335,0.472521,0.54449,0
0.421153,0.037004,0.678541,0.514007,1
0.360384,0.680774,0.811483,0.072279,0
0.418551,0.172061,0.031673,0.799803,1
0.407175,0.720572,0.542061,0.468932,0
0.283093,0.102298,0.933142,0.757213,1
0.314399,0.844723,0.662636,0.657431,0
0.813152,0.238758,0.876297,0.544577,1
0.200877,0.94224,0.531069,0.498448,0
0.392935,0.152976,0.721298,0.982867,1
0.402711,0.695436,0.275476,0.898684,0
0.19122,0.19568,0.772856,0.527972,1
0.922092,0.772374,0.820604,0.145805,0
0.364385,0.048713,0.959787,0.970897,1
0.635332,0.669593,0.745978,0.064705,0
0.12907,0.191337,0.10189,0.627406,1
0.717045,0.962483,0.282358,0.837219,0
0.238114,0.734136,0.70626,0.567599,1
0.751381,0.909324,0.453354,0.545379,0
0.203084,0.533924,0.054366,0.384382,1
0.525356,0.882408,0.590736,0.163781,0
0.266669,0.172126,0.561498,0.607116,1
0.378801,0.675966,0.745047,0.906576,0
0.092881,0.428071,0.172043,0.613453,1
0.423524,0.471424,0.871063,0.462072,0
0.08266,0.139467,0.811796,0.916928,1
0.607397,0.840566,0.171503,0.62434,0
0.391561,0.120842,0.432511,0.17228,1
0.813228,0.973924,0.540958,0.015509,0
0.840526,0.728795,0.970539,0.32744,1
0.518931,0.520557,0.564795,0.418311,0
0.047531,0.26404,0.165745,0.326274,1
0.442086,0.254906,0.976975,0.730493,0
0.31911,0.173204,0.375992,0.47399,1
0.162812,0.867133,0.459325,0.553557,0
0.269402,0.65883,0.823961,0.970544,1
0.109333,0.816848,0.728827,0.341457,0
0.928163,0.211735,0.228253,0.105495,1
0.399383,0.397567,0.840382,0.076764,0
0.067144,0.00034,0.145451,0.829503,1
0.648801,0.54518,0.483733,0.027047,0
0.889331,0.214036,0.285641,0.860078,1
0.659695,0.769879,0.400239,0.624142,0
0.944411,0.594724,0.026221,0.960119,1
0.479112,0.268114,0.547541,0.162531,0
0.66486,0.41469,0.215227,0.481205,1
0.314361,0.735447,0.695269,0.195758,0
0.74557,0.586666,0.93223,0.724461,1
0.421702,0.601063,0.018163,0.731539,0
0.172706,0.332585,0.976975,0.230873,1
0.386356,0.878437,0.686069,0.431651,0
0.939406,0.660842,0.467399,0.272915,1
0.730447,0.816691,0.313283,0.132345,0
0.779365,0.262154,0.460702,0.390205,1
0.492118,0.995378,0.910211,0.828612,0
0.613741,0.199412,0.321435,0.509704,1
0.838166,0.966311,0.701406,0.409596,0
0.948426,0.614876,0.288865,0.154006,1
0.085579,0.77033,0.89288,0.029972,0
0.544647,0.201565,0.114788,0.875365,1
0.603629,0.381091,0.12445,0.472367,0
0.388292,0.063751,0.339836,0.682923,1
0.432943,0.928964,0.70283,0.420179,0
0.902216,0.026779,0.912921,0.614442,1
0.391438,0.343968,0.401187,0.174724,0
0.10811,0.573746,0.227842,0.114304,1
0.028847,0.67059,0.359995,0.241224,0
0.161148,0.121094,0.773751,0.640002,1
0.52194,0.858073,0.544111,0.240028,0
0.95795,0.235757,0.277115,0.200984,1
0.869284,0.815456,0.68305,0.784147,0
0.216433,0.087918,0.882473,0.228026,1
0.052507,0.723009,0.421795,0.727102,0
0.188214,0.470256,0.534534,0.255113,1
0.687001,0.866708,0.998344,0.368749,0
0.909774,0.020614,0.992882,0.553403,1
0.407835,0.362426,0.181088,0.157888,0
0.644369,0.23418,0.378817,0.203868,1
0.272209,0.951981,0.310599,0.38971,0
0.034433,0.159472,0.503738,0.167666,1
0.463109,0.617582,0.715118,0.104255,0
0.903099,0.604108,0.326995,0.172722,1
0.53544,0.528871,0.126879,0.950684,0
0.367796,0.110611,0.4667,0.22993,1
0.471822,0.659133,0.14026,0.048872,0
0.613715,0.152248,0.232137,0.037757,1
0.341956,0.84524,0.758674,0.516792,0
0.113871,0.583356,0.527009,0.191374,1
0.070275,0.83174,0.747812,0.428464,0
0.059589,0.137014,0.836657,0.519017,1
0.660387,0.797745,0.094286,0.673251,0
0.733372,0.205986,0.668236,0.227145,1
0.80844,0.839936,0.902439,0.673253,0
0.419723,0.192012,0.412085,0.07398,1
0.140923,0.892045,0.377409,0.570416,0
0.701642,0.046049,0.237215,0.042381,1
0.842854,0.90907,0.910582,0.364701,0
0.990173,0.284297,0.120411,0.065659,1
0.465711,0.840229,0.028992,0.783365,0
0.203352,0.01608,0.542276,0.587532,1
0.027171,0.68154,0.260036,0.036536,0
0.028287,0.558017,0.92637,0.767289,1
0.835247,0.814953,0.340091,0.285059,0
0.289554,0.31912,0.546969,0.390979,1
0.635893,0.591464,0.832794,0.561631,0
0.25016,0.575922,0.836327,0.535738,1
0.574146,0.401376,0.710771,0.501373,0
0.720001,0.450366,0.841912,0.879253,1
0.390463,0.447495,0.857028,0.585357,0
0.758748,0.101669,0.694323,0.226732,1
0.147511,0.975104,0.581309,0.555018,0
0.81575,0.324547,0.134664,0.803796,1
0.397919,0.520223,0.692186,0.843374,0
0.480359,0.084713,0.853438,0.978556,1
0.897277,0.919226,0.799944,0.375061,0
0.38359,0.225523,0.104533,0.024053,1
0.542868,0.404895,0.985614,0.190411,0
0.219797,0.730871,0.865833,0.997498,1
0.927069,0.971223,0.217822,0.389441,0
0.912338,0.072021,0.161126,0.83163,1
0.527017,0.283309,0.884134,0.232314,0
0.364259,0.002692,0.158084,0.095944,1
0.586376,0.698242,0.18078,0.31417,0
0.247578,0.472195,0.275822,0.043649,1
0.551093,0.266076,0.74888,0.199332,0
0.823908,0.263326,0.447428,0.929325,1
0.573001,0.59124,0.132658,0.086245,0
0.809933,0.418531,0.847605,0.279694,1
0.409104,0.354086,0.426027,0.695438,0
0.607296,0.102914,0.538585,0.967798,1
0.413825,0.339843,0.639198,0.413803,0
0.177117,0.761541,0.348158,0.253514,1
0.75498,0.792601,0.609008,0.618878,0
0.556431,0.00945,0.84633,0.994841,1
0.384976,0.39168,0.527953,0.980278,0
0.656486,0.297804,0.690839,0.952807,1
0.895395,0.92462,0.869356,0.250421,0
0.998555,0.213678,0.729658,0.474761,1
0.640735,0.469793,0.148823,0.756675,0
0.401932,0.031211,0.507351,0.46549,1
0.786416,0.846815,0.139474,0.393154,0
0.792994,0.622565,0.707398,0.19246,1
0.000573,0.960355,0.858591,0.582403,0
0.264216,0.160802,0.930432,0.63825,1
0.06887,0.714248,0.617791,0.172081,0
0.071178,0.03543,0.310492,0.069197,1
0.408415,0.598672,0.629426,0.145919,0
0.351413,0.0974,0.949359,0.660534,1
0.571194,0.853103,0.999594,0.881365,0
0.332215,0.194345,0.211765,0.269363,1
0.035065,0.675603,0.479289,0.051115,0
0.148167,0.752235,0.932081,0.488051,1
0.164768,0.877786,0.705157,0.076543,0
0.758243,0.174348,0.514313,0.22123,1
0.417318,0.885842,0.096835,0.365281,0
0.184832,0.058014,0.206629,0.165245,1
0.24116,0.768269,0.666468,0.788269,0
0.093224,0.46162,0.684992,0.466945,1
0.643024,0.772138,0.946942,0.511296,0
0.303112,0.415754,0.861799,0.262587,1
0.173402,0.947401,0.574671,0.605935,0
0.766874,0.725582,0.234843,0.536179,1
0.441921,0.886275,0.474551,0.692704,0
0.132019,0.378832,0.423648,0.1913,1
0.660032,0.858765,0.940067,0.754977,0
0.148068,0.673175,0.09468,0.513764,1
0.616565,0.564446,0.12816,0.958681,0
0.179605,0.498542,0.970706,0.709061,1
0.410344,0.775027,0.895301,0.962237,0
0.016597,0.204682,0.696884,0.281626,1
0.083687,0.956639,0.126013,0.326313,0
0.119369,0.441599,0.183508,0.920068,1
0.557123,0.903979,0.058831,0.053356,0
0.291392,0.501501,0.719427,0.3847,1
0.411199,0.331728,0.635418,0.309304,0
0.532154,0.174798,0.573624,0.973421,1
0.539838,0.548094,0.752869,0.098567,0
0.243004,0.634459,0.44824,0.04415,1
0.609501,0.574469,0.66488,0.323812,0
0.823362,0.376602,0.808804,0.475989,1
0.881001,0.921981,0.483294,0.500911,0
0.542231,0.045298,0.590802,0.361388,1
0.677267,0.666692,0.019588,0.643384,0
0.765681,0.070539,0.178412,0.094251,1
0.74311,0.967433,0.793019,0.235293,0
0.357264,0.145572,0.237604,0.001625,1
0.34396,0.943155,0.880916,0.23073,0
0.927038,0.079632,0.136642,0.759153,1
0.950613,0.940222,0.065859,0.36585,0
0.228614,0.558913,0.452666,0.325037,1
0.637495,0.754453,0.484612,0.384988,0
0.324966,0.33128,0.969945,0.088044,1
0.788939,0.856688,0.500858,0.333968,0
0.938566,0.084419,0.980525,0.452285,1
0.538461,0.933163,0.549433,0.058743,0
0.090349,0.696525,0.408595,0.805803,1
0.360603,0.598454,0.925431,0.147096,0
0.971501,0.5252,0.900356,0.10724,1
0.918293,0.859093,0.369557,0.397246,0
0.750569,0.349682,0.914958,0.517479,1
0.736374,0.784311,0.008092,0.787691,0
0.958205,0.378445,0.239271,0.61499,1
0.5925,0.485781,0.50675,0.222388,0
0.600204,0.013956,0.619479,0.125184,1
0.238456,0.951345,0.210637,0.749172,0
0.782225,0.2389,0.803546,0.771716,1
0.013356,0.998475,0.639584,0.11599,0
0.847511,0.067261,0.098198,0.134936,1
0.584462,0.49804,0.814963,0.330431,0
0.916042,0.448502,0.180796,0.019566,1
0.275538,0.976734,0.739138,0.128861,0
0.790051,0.010034,0.50208,0.615234,1
0.588728,0.728254,0.016369,0.304018,0
0.763633,0.083484,0.82221,0.376131,1
0.215124,0.888239,0.71173,0.646438,0
0.693727,0.50704,0.057201,0.92575,1
0.428154,0.68383,0.731634,0.197829,0
0.211932,0.006945,0.003303,0.335465,1
0.396684,0.631223,0.685972,0.508525,0
0.804356,0.680546,0.740179,0.157239,1
0.73235,0.688117,0.419961,0.441221,0
0.872877,0.501134,0.155139,0.92271,1
0.580205,0.657146,0.231366,0.48219,0
0.09879,0.363438,0.449538,0.372337,1
0.394593,0.450781,0.854102,0.012986,0
0.300997,0.529929,0.762577,0.967094,1
0.078656,0.910001,0.735547,0.244552,0
0.366519,0.136134,0.727024,0.907454,1
0.447646,0.753906,0.214887,0.046766,0
0.703969,0.477824,0.446672,0.306159,1
0.498131,0.780717,0.599793,0.592288,0
0.684425,0.479726,0.811589,0.667405,1
0.336502,0.720506,0.704615,0.14085,0
0.828999,0.715021,0.040163,0.320234,1
0.53861,0.292591,0.41093,0.004967,0
0.229914,0.324311,0.953584,0.719577,1
0.883729,0.881322,0.101754,0.722745,0
0.265745,0.492559,0.847637,0.235717,1
0.604281,0.899148,0.720754,0.110059,0
0.605948,0.246008,0.300018,0.859208,1
0.875988,0.946335,0.629922,0.874308,0
0.318457,0.017095,0.727577,0.048134,1
0.461636,0.934455,0.122587,0.549764,0
0.157177,0.419437,0.322329,0.736891,1
0.497586,0.996243,0.359256,0.307916,0
0.113914,0.584152,0.977322,0.508371,1
0.563369,0.41595,0.703866,0.622309,0
0.294849,0.12323,0.602389,0.076412,1
0.557786,0.744804,0.128763,0.161639,0
0.02301,0.263119,0.119814,0.55395,1
0.195551,0.796976,0.648452,0.870833,0
0.829621,0.022409,0.836493,0.80992,1
0.333725,0.605076,0.294455,0.072568,0
0.203461,0.314933,0.410212,0.552902,1
0.632989,0.753379,0.208215,0.887246,0
0.902738,0.242889,0.673244,0.996172,1
0.482388,0.85716,0.137247,0.753518,0
0.894308,0.74214,0.079155,0.28917,1
0.533758,0.254477,0.025824,0.410301,0
0.693778,0.098296,0.442677,0.018932,1
0.394121,0.593292,0.006999,0.84154,0
0.269649,0.037352,0.699174,0.296585,1
0.965433,0.95016,0.279507,0.610396,0
